Unnamed: 0,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Mis/Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
1300,journalArticle,2017.0,"Leinen, Shannon M.","""I'll Drink To That (And Post It On Twitter)!: A Case-Study of Small Business Product Placement in Social Networking Marketing Plans.",National Social Science Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=122001408&site=ehost-live,"Product placement within social media marketing is growing. Research has shown that this mentality has revealed a need for marketers to be strategic in how they advertise which has recently included more product placement advertising (Pompper & Yih-Farn, 2008). Many researchers are finding that social media product placement marketing is happening intentionally and unintentionally, and that it is having effects on purchasing choices social norms (Messer, Shoe, Canady, Sheppard, & Vincus, 2011; Mccreanor, Lyons, Griffin, Goodwin, Moewaka Barnes, & Hutton, 2013). Small businesses and big box stores may need to compete for strategic web-space. This paper uses a case-study to examine the phenomena of product placement in hopes of producing suggestions for small businesses practices. Results reveal that small business should consider modifying large, already designed, social media marketing strategies for their own use. [ABSTRACT FROM AUTHOR]",Social media; Business models; Strategic planning; Product placement; Small business,SocIndex,,,,,,,,
1330,journalArticle,2018.0,"Stier, Sebastian; Schünemann, Wolf J; Steiger, Stefan",Of activists and gatekeepers: Temporal and structural properties of policy networks on Twitter.,New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129416061&site=ehost-live,"There is an ongoing academic debate whether social media empowers activists and advocacy groups in relation to established political actors and media gatekeepers. This article investigates these premises by analysing the influence of various actors in two policy debates on Twitter, environmental policy (climate change) and Internet governance (net neutrality). We extract tweets on both topics and code the respective 500 most central accounts according to a categorisation of relevant political actor groups. Applying methods from social network analysis, we reveal temporally fluctuating actor constellations and network structures which converge to elite actors during high attention periods. Furthermore, a comparative keyword analysis shows that non-governmental organisations and citizen media emphasise personalised connective action frames, whereas political actors and traditional media tend to refer to the political decision-making process and its institutions. Both findings are in line with cyclical conceptions of policy processes. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; social media; Online social networks; social network analysis; Climate change; Gatekeepers; keyword analysis; net neutrality; Network neutrality; policy cycle; policy debates; Policy networks; Social advocacy,SocIndex,,,,,,,,
1360,journalArticle,2020.0,"Gil de Zúñiga, Homero; Bucy, Erik P; Foley, Jordan M; Lukito, Josephine; Doroshenko, Larissa; Shah, Dhavan V; Pevehouse, Jon CW; Wells, Chris",Performing populism: Trump's transgressive debate style and the dynamics of Twitter response.,New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142579343&site=ehost-live,"Populism, as many have observed, is a communication phenomenon as much as a coherent ideology whose mass appeal stems from the fiery articulation of core positions, notably hostility toward ""others,"" bias against elites in favor of ""the people,"" and the transgressive delivery of those messages. Yet much of what we know about populist communication is based on analysis of candidate pronouncements, the verbal message conveyed at political events and over social media, rather than transgressive performances—the visual and tonal markers of outrage—that give populism its distinctive flair. The present study addresses this gap in the literature by using detailed verbal, tonal, and nonverbal coding of the first US presidential debate of 2016 between Donald Trump and Hillary Clinton to show how Trump's transgressive style—his violation of normative boundaries, particularly those related to protocol and politeness, and open displays of frustration and anger—can be operationalized from a communication standpoint and used in statistical modeling to predict the volume of Twitter response to both candidates during the debate. Our findings support the view that Trump's norm-violating transgressive style, a type of political performance, resonated with viewers significantly more than Clinton's more controlled approach and garnered Trump substantial second-screen attention. [ABSTRACT FROM AUTHOR]","Social media; Donald Trump; populism; Populism; Hostility; Debate; Hillary Clinton; Political debates; 2016 presidential debates; Candidate nonverbal behavior; Nonverbal communication; political performance; second screening; Statistical models; transgression; Trump, Donald, 1946-; Clinton, Hillary Rodham, 1947-",SocIndex,,,,,,,,
1390,journalArticle,2021.0,"Pain, Paromita","""It took me quite a long time to develop a voice"": Examining feminist digital activism in the Indian #MeToo movement.",New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=153044565&site=ehost-live,"As my analysis of the tweets and interviews with participants and activists of the resurgent #MeTooIndia movement in 2018 show, the work of elite activists and the risks they took were critical for the success of the campaign; however, there was an exclusion of suburban voices and experiences. The onerous and taxing nature of digital labors are an unrecognized feature of women's activism online, especially in the Indian context, adding more work to women's already rarely acknowledged and undervalued burdens of labor. Online action here may have been supplemented by offline action, but participants found little support otherwise. Compounding issues, as the interviews reveal, are social media platforms that by nature are sexist and this has negative consequences for online feminist advocacy. [ABSTRACT FROM AUTHOR]",Social media; feminism; hashtag activism; Activism; Virtual communities; Feminists; India; MeToo movement; platforms; Sexism; #MeTooIndia; Dalit; feminist; Human voice; inclusive; sexist; Suburbs,SocIndex,,,,,,,,
1420,journalArticle,2018.0,"Brock, André",Critical technocultural discourse analysis.,New Media & Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=128398022&site=ehost-live,"Critical Technocultural Discourse Analysis (CTDA) is a multimodal analytic technique for the investigation of Internet and digital phenomena, artifacts, and culture. It integrates an analysis of the technological artifact and user discourse, framed by cultural theory, to unpack semiotic and material connections between form, function, belief, and meaning of information and communication technologies (ICTs). CTDA requires the incorporation of critical theory—critical race, feminism, queer theory, and so on—to incorporate the epistemological standpoint of underserved ICT users so as to avoid deficit-based models of underrepresented populations’ technology use. This article describes in detail the formulation and execution of the technique, using the author’s research on Black Twitter as an exemplar. Utilizing CTDA, the author found that Black discursive identity interpellated Twitter’s mechanics to produce explicit cultural technocultural digital practices—defined by one investor as “<underline>the</underline> use case for Twitter.” Researchers interested in using this technique will find it an intervention into normative and analytic technology analyses, as CTDA formulates technology as cultural representations and social structures in order to simultaneously interrogate culture and technology as intertwined concepts. [ABSTRACT FROM AUTHOR]",Communication; Digital media; discourse analysis; race; Internet; Information technology; Information & communication technologies; critical discourse analysis; Internet research; African American; Black; cyberculture studies; information studies; technoculture,SocIndex,,,,,,,,
1450,journalArticle,2017.0,"Parmelee, John H.; Deeley, David",Florida political reporters interact rarely online.,Newspaper Research Journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=137543520&site=ehost-live,"A content analysis of the tweets of political reporters at Florida newspapers examines the degree to which local and regional journalists interact with the public on Twitter. Twitter activity focused primarily on feedback, with journalists tweeting links, photos or hashtags as one-way communication. Findings indicate little of genuine interactivity on Twitter between journalists and citizens. [ABSTRACT FROM AUTHOR]",Twitter (Web resource); Twitter; Content analysis; United States; Newspapers; Journalists; content analysis; interactivity; normalization; quantitative; Citizens; descriptive statistics; Newspaper & Online News; political reporters,SocIndex,,,,,,,,
1480,journalArticle,2022.0,"Saenz, RH","""We're Good at Tennis, Soccer... and Organ Donation"": The Spanish organ procurement organization as a producer of national identity discourses (2017-2020)",POETICS,10.1016/j.poetic.2021.101618,,"Spain is the global leader in organ donation and transplantation since 1992, an achievement that has become a source of national pride, in a country where national symbols are heavily contested. In this article I demonstrate that Spain's organ procurement organization is an active producer of national identity discourses oriented to increasing the legitimacy of the Spanish national project and generating affective adherence to the state institutions. Through a qualitative analysis of 43 press releases, 27 media interviews, 3200 tweets, and 35 YouTube videos, I show that the organization reproduces Spain as a frame of reference, redefines the bonds and boundaries of the national community by linking them to the circulation of organs, and attributes positive moral values to Spain's citizenry. It highlights Spain's internal unity, presenting organ procurement as a national enterprise that binds together different social actors and territories in a common project. It also leverages Spain's success in this area to depict the country as a global exemplar comparable to its neighbors in Western and Northern Europe. My study contributes to a better understanding of contemporary Spanish national identity discourses and raises theoretical questions about the role of alternative sources of national identity in countries with histories of conflict around national narratives and symbols.",POLITICS; SPAIN; Spain; Discourse analysis; SOCIETY; COUNTRIES; IDENTIFICATION; AGE; Qualitative analysis; CONSTRUCTIVISM; CRITIQUE; DEIXIS; EVERYDAY; Medical nationalism; National identity discourses; Organ donation; Organ procurement; Organ transplantation,WOS,,,,,,,,
1540,journalArticle,2021.0,"Maretti, Mara; Russo, Vanessa; del Gobbo, Emiliano","Open data governance: civic hacking movement, topics and opinions in digital space.",Quality & Quantity,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150302835&site=ehost-live,"The expression 'open data' relates to a system of informative and freely accessible databases that public administrations make generally available online in order to develop an informative network between institutions, enterprises and citizens. On this topic, using the semantic network analysis method, the research aims to investigate the communication structure and the governance of open data in the Twitter conversational environment. In particular, the research questions are: (1) Who are the main actors in the Italian open data infrastructure? (2) What are the main conversation topics online? (3) What are the pros and cons of the development and use (reuse) of open data in Italy? To answer these questions, we went through three research phases: (1) analysing the communication network, we found who are the main influencers; (2) once we found who were the main actors, we analysed the online content in the Twittersphere to detect the semantic areas; (3) then, through an online focus group with the main open data influencers, we explored the characteristics of Italian open data governance. Through the research, it has been shown that: (1) there is an Italian open data governance strategy; (2) the Italian civic hacker community plays an important role as an influencer; but (3) there are weaknesses in governance and in practical reuse. [ABSTRACT FROM AUTHOR]",Italy; Twitter; Influencers; Telecommunication systems; Semantic network analysis; Computer hacking; Civic hacking; Online focus group; Open data; Semantic network analysis method,SocIndex,,,,,,,,
1570,journalArticle,2022.0,"Madariaga, AG; Lorenzo-Rodriguez, J; Riera, P",Building Blocks: Online Political Promiscuity in Times of Polarization in Spain,REVISTA ESPANOLA DE INVESTIGACIONES SOCIOLOGICAS,10.5477/cis/reis.178.61,,"The exceptional levels of political polarization, party system fragmentation, and electoral volatility that Spain is currently experiencing, all recommend analysing the origins of these patterns. We employ a unique combination of individual-level survey and Twitter activity data pertaining to a sample of users of the Voting Advice Application we launched during the transformative 2015 Spanish general elections campaign to investigate the ideological determinants of individuals' online network building. Our results demonstrate that, among those following online parties/candidates' profiles, political promiscuity is the most common behaviour, though this behaviour depends heavily on users' broader online and offline political attitudes.",NEWS; EXPOSURE; SOCIAL MEDIA; Spain; INTERNET; NETWORKS; Social Media; Political Polarization; Electoral Volatility; Online Promiscuity; Party System Fragmentation; Voting Advice Applications; IDEOLOGY; PARTY POLARIZATION; VOTER,WOS,,,,,,,,
1600,journalArticle,,"Lavorgna, Anita; Carr, Leslie",Tweets and Quacks: Network and Content Analyses of Providers of Non-Science-Based Anticancer Treatments and Their Supporters on Twitter,SAGE Open,10.1177/21582440211003084,https://doi-org.ezproxy.lib.utexas.edu/10.1177/21582440211003084,"Despite the consensus in the medical discipline that certain treatments lack scientific evidence and are worthless if not potentially dangerous, the promotion and selling of fake cures advertised as safe and effective has long plagued health care systems, praying on vulnerable patients and their loved ones. The web and social media are now playing a fundamental role in the propagation of non-science-based treatments and fraudulent medical claims, and in the rise of false health and lifestyle experts. This study combines criminological and computer science expertise to explore and critically analyze the Twitter presence of providers of non-science-based anticancer treatments and their active supporters in the English-speaking online community to investigate their structural relationships and to analyze the characteristics of the most popular actors. The features of the social network observed indicate that there is not a stable community of promoters and supporters of non-science-based medical treatments in the Twittersphere, suggesting the lack of a defined subculture and the presence of transient collectives rather than identifiable groups. Nonetheless, it is possible to observe dynamic conversational networks clustering around popular actors, tweets, and themes, prompting avenues for further research.",,SAGE,,,,,,,,
1630,journalArticle,2014.0,"YOO, JAE-WOONG; SAMSUP JO",HOW DO JOURNALISTS EXPRESS THEIR PERCEPTIONS OF PUBLIC RELATIONS ON TWITTER?,Social Behavior & Personality: an international journal,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=97477217&site=ehost-live,"We examined journalists' perceptions of the term public relations (PR) as indicated by their Twitter messages, taking into consideration variables such as media type, and the journalists' followers. The findings suggested that journalists generally used the term PR in a neutral sense, rather than a negative or positive one. As they largely understood PR to be an image-building and/or persuasion effort, journalists were likely to refer in their tweets to PR publicity, image, persuasion campaigns, and marketing efforts to promote an organization's position. A salient finding was that more journalists perceived PR more neutrally or positively than previously. The results suggest a need for systematic and continual efforts to deliver an accurate picture of PR geared to media journalists. [ABSTRACT FROM AUTHOR]",Twitter; Journalists; social media; tweets; Public relations; journalists; microblog messages; Persuasion (Psychology); Psychology; public relations; Reputation; Twitter (Web resource) -- Social aspects; Publicity -- Social aspects,SocIndex,,,,,,,,
1660,journalArticle,2021.0,"Charron, N; Annoni, P",What is the Influence of News Media on People's Perception of Corruption? Parametric and Non-Parametric Approaches,SOCIAL INDICATORS RESEARCH,10.1007/s11205-020-02527-0,,"Does the source of one's news media have a systematic effect on one's perception of political corruption? While numerous studies have investigated the extent to which media affects trust in institutions, or the polarization of political values, this study shifts the focus on to how one's media source conceived here as social media versus traditional media affects the perception of corruption in 2 ways. First, we hypothesize that citizens who consume their news predominately from social media will have higher perceptions of political corruption than consumers of more traditional media sources. Second, we hypothesize that perceptions among social media consumers will be more polarized. Specifically, we argue that the gap in corruption perception between supporters of government and opposition political parties will be larger among social media consumers compared to traditional news consumers. We test our hypotheses using newly collected survey data from the European Quality of Government Index survey from 2017, which contains nearly 78,000 respondents in 21 countries in the European Union. Estimating our model with both parametric and non-parametric approaches, we find robust empirical support for two of our 3 hypotheses.",Social media; ATTITUDES; SOCIAL MEDIA; INTERNET; PRESS; GOVERNMENT; POLARIZATION; INFORMATION; TWITTER; Corruption perceptions; Decision trees; DIFFERENCE; European regions; Non-parametric estimation; QUALITY,WOS,,,,,,,,
1690,journalArticle,2022.0,"Shahin, S; Ng, YMM","Connective action or collective inertia? Emotion, cognition, and the limits of digitally networked resistance",SOCIAL MOVEMENT STUDIES,10.1080/14742837.2021.1928485,,"Connective action, or individuals networking with each other online to form social movements, rarely leads to lasting change. In this study, we argue that such movements are ultimately ineffective because they struggle to sustain themselves over time and identify the reasons behind their transience. Our analysis focuses on Twitter conversations about Aadhaar, a biometric ID project that has raised concerns about data privacy and civil liberty in India, the world's largest democracy. A computational mixed-methods approach incorporating social network analysis, sentiment analysis, and structural topic modeling demonstrates that connective action against Aadhaar failed to produce a sustained discourse of resistance, with people's feelings toward and beliefs about Aadhaar vacillating sharply. The analysis draws attention to the power of brick-and-mortar social institutions, including the state and its agencies, political parties, courts, technology companies, and 'legacy' news media, in shaping and reshaping seemingly bottom-up discourses on digital platforms. It also identifies three interlinked weaknesses of connective action - the individualized nature of mobilization, excessive flexibility of social networks, and a negative emotional culture. We contend that in order to be effective, contemporary social movements need to utilize digital technologies for 'collective' action by forging collective identities that bind participants affectively and cognitively, empower them against structures of social control, and enable them to commit to non-personal and long-term objectives.",MOBILIZATION; SOCIAL MEDIA; sentiment analysis; Twitter; IDENTITY; PROTEST; topic modeling; social movement; emotion; MOVEMENTS; PRIVACY; influencer,WOS,,,,,,,,
1720,journalArticle,2014.0,"Gonzalez-Bailon, S; Wang, N; Rivero, A; Borge-Holthoefer, J; Moreno, Y",Assessing the bias in samples of large online networks,SOCIAL NETWORKS,10.1016/j.socnet.2014.01.004,,"We consider the sampling bias introduced in the study of online networks when collecting data through publicly available APIs (application programming interfaces). We assess differences between three samples of Twitter activity; the empirical context is given by political protests taking place in May 2012. We track online communication around these protests for the period of one month, and reconstruct the network of mentions and re-tweets according to the search and the streaming APIs, and to different filtering parameters. We find that smaller samples do not offer an accurate picture of peripheral activity; we also find that the bias is greater for the network of mentions, partly because of the higher influence of snowballing in identifying relevant nodes. We discuss the implications of this bias for the study of diffusion dynamics and political communication through social media, and advocate the need for more uniform sampling procedures to study online communication. (C) 2014 Elsevier B.V. All rights reserved.",Social media; Twitter; Political communication; POWER; INFLUENTIALS; Graph comparison; Measurement error; Social protests; CENTRALITY; ERROR; RECRUITMENT,WOS,,,,,,,,
1750,journalArticle,2021.0,"Sacco, Pier Luigi; Gallotti, Riccardo; Pilati, Federico; Castaldo, Nicola; De Domenico, Manlio",Emergence of knowledge communities and information centralization during the COVID-19 pandemic.,Social Science & Medicine,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=152163734&site=ehost-live,"As COVID-19 spreads worldwide, an infodemic – i.e., an over-abundance of information, reliable or not – spreads across the physical and the digital worlds, triggering behavioral responses which cause public health concern. We study 200 million interactions captured from Twitter during the early stage of the pandemic, from January to April 2020, to understand its socio-informational structure on a global scale. The COVID-19 global communication network is characterized by knowledge groups, hierarchically organized in sub-groups with well-defined geo-political and ideological characteristics. Communication is mostly segregated within groups and driven by a small number of subjects: 0.1% of users account for up to 45% and 10% of activities and news shared, respectively, centralizing the information flow. Contradicting the idea that digital social media favor active participation and co-creation of online content, our results imply that public health policy strategies to counter the effects of the infodemic must not only focus on information content, but also on the social articulation of its diffusion mechanisms, as a given community tends to be relatively impermeable to news generated by non-aligned sources. • Global communication related to Covid-19 is characterized by knowledge communities. • Information cascades are segregated within groups and driven by few subjects. • Communities are relatively impermeable to news generated by non-aligned sources. • Political orientations play a strong structuring role on community identity. • Scientific communication is a marginal fringe of the digital information ecosystem. [ABSTRACT FROM AUTHOR]",Practical politics; Twitter (Web resource); Descriptive statistics; COVID-19 pandemic; Communication; Public health; Digital technology; Group identity; Attitude (Psychology); Health; Information resources; Health policy; Health literacy; Communities; Information services; Community support; Interpersonal relations; Access to information; Global Communication; Infodemic; Information overload; Public Health,SocIndex,,,,,,,,
1780,journalArticle,2016.0,"Shi, YR; Macy, M",Measuring structural similarity in large online networks,SOCIAL SCIENCE RESEARCH,10.1016/j.ssresearch.2016.04.021,,"Structural similarity based on bipartite graphs can be used to detect meaningful communities, but the networks have been tiny compared to massive online networks. Scalability is important in applications involving tens of millions of individuals with highly skewed degree distributions. Simulation analysis holding underlying similarity constant shows that two widely used measures - Jaccard index and cosine similarity - are biased by the distribution of out-degree in web-scale networks. However, an alternative measure, the Standardized Co-incident Ratio (SCR), is unbiased. We apply SCR to members of Congress, musical artists, and professional sports teams to show how massive co-following on Twitter can be used to map meaningful affiliations among cultural entities, even in the absence of direct connections to one another. Our results show how structural similarity can be used to map cultural alignments and demonstrate the potential usefulness of social media data in the study of culture, politics, and organizations across the social and behavioral sciences. (C) 2016 Elsevier Inc. All rights reserved.",Twitter; POWER; Bipartite; Co-following; Cosine similarity; Jaccard; CONSTRAINT,WOS,,,,,,,,
1810,journalArticle,2019.0,"Adamczyk, Amy; LaFree, Gary; Barrera-Vilert, Maria","Using Google and Twitter to Measure, Validate and Understand Views about Religion across Africa.",Society,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=137453695&site=ehost-live,"Researchers typically use social surveys or censuses to examine attitudes and behaviors across nations. While useful for understanding cross-national differences, they are expensive to collect, include only a limited number of issues and countries, and are not very time sensitive. Many countries across the world now have residents who regularly use Twitter and Google, and these internet platforms are increasingly making data on the country-level number of tweets and google searches available for analysis. While there are a lot of challenges with these data, we examine some of the potential benefits. Specifically, our study assesses the extent to which cross-national social media and survey measures related to religious expression are related. Focusing on Africa, where surveys are particularly difficult to administer, and religious expression, which is quite common across the continent, is high, we find that our religion-related measures derived from google searches correspond particularly well with traditional social science measures. We then look at how all three sets of measures explain terrorism, health-related issues, and the number of Christian and Muslim official holidays within the country. We find that the measures derived from Google almost always perform as well, if not better, than the traditional social science measures. We discuss how internet data may be able to offer reliable and time-sensitive measures for examining differences across nations and for better understanding a range of issues in Africa. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Research; Social attitudes; Google (Web resource); Africa; Cross-national; Religion; Attitudes toward religion; Social surveys,SocIndex,,,,,,,,
1840,journalArticle,2021.0,"Phillips, Nolan E.; Levy, Brian L.; Sampson, Robert J.; Small, Mario L.; Wang, Ryan Q.",The Social Integration of American Cities: Network Measures of Connectedness Based on Everyday Mobility Across Neighborhoods.,Sociological Methods & Research,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=151628621&site=ehost-live,"The social integration of a city depends on the extent to which people from different neighborhoods have the opportunity to interact with one another, but most prior work has not developed formal ways of conceptualizing and measuring this kind of connectedness. In this article, we develop original, network-based measures of what we call ""structural connectedness"" based on the everyday travel of people across neighborhoods. Our principal index captures the extent to which residents in each neighborhood of a city travel to all other neighborhoods in equal proportion. Our secondary index captures the extent to which travels within a city are concentrated in a handful of receiving neighborhoods. We illustrate the value of our indices for the 50 largest American cities based on hundreds of millions of geotagged tweets over 18 months. We uncover important features of major American cities, including the extent to which their connectedness depends on a few neighborhood hubs, and the fact that in several cities, contact between some neighborhoods is all but nonexistent. We also show that cities with greater population densities, more cosmopolitanism, and less racial segregation have higher levels of structural connectedness. Our indices can be applied to data at any spatial scale, and our measures pave the way for more powerful and precise analyses of structural connectedness and its effects across a broad array of social phenomena. [ABSTRACT FROM AUTHOR]",Neighborhoods; networks; Metropolis; urban mobility; connectedness; integration; neighborhoods; Population density; Social facts; Social integration,SocIndex,,,,,,,,
1900,journalArticle,2018.0,"Munnik, Michael B.",A Field Theory Perspective on Journalist–Source Relations: A Study of 'New Entrants' and 'Authorised Knowers' among Scottish Muslims.,Sociology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=133486296&site=ehost-live,"In this article, I apply Bourdieu's field theory to research on the trajectories, strategies and relations of sources and journalists. I argue that the relational emphasis of field theory, modified by the concept of media meta-capital, can be a fruitful way of examining the social context in which representations of Muslims are produced. This advances scholarship that relies too heavily on content analysis to support judgements about news representations of Muslims. I use examples from original fieldwork in Glasgow to discuss the capital, autonomy and heteronomy of Muslim sources who are 'authorised knowers' and 'new entrants' in their source communities. These various positions are evident in their relative success in managing journalist–source relations, which encompass 'legacy' media platforms and emerging communication tools such as Twitter. The field theory perspective exposes relations that contribute to the work of representation but are invisible to other forms of analysis. [ABSTRACT FROM AUTHOR]","Twitter (Web resource); Twitter; Muslims; journalism; representation; field theory; Bourdieu, Pierre, 1930-2002; Bourdieu; Field theory (Social psychology); Journalism -- Social aspects; journalist–source relations; media meta-capital; Scotland; sources",SocIndex,,,,,,,,
1920,journalArticle,2021.0,"Brownlie, Julie; Ho, Justin Chun‐ting; Dunne, Nikki; Fernández, Nichole; Squirrell, Tim",Troubling content: Guiding discussion of death by suicide on social media.,Sociology of Health & Illness,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=151130728&site=ehost-live,"Growing concerns about ""online harm"" and ""duty of care"" fuel debate about how best to regulate and moderate ""troubling content"" on social media. This has become a pressing issue in relation to the potential application of media guidelines to online discussion of death by suicide—discussion which is troubling because it is often transgressive and contested. Drawing on an innovative mixed‐method analysis of a large‐scale Twitter dataset, this article explores in depth, for the first time, the complexities of applying existing media guidelines on reporting death by suicide to online contexts. By focusing on five highly publicised deaths, it illustrates the limits of this translation but also the significance of empathy (its presence and absence) in online accounts of these deaths. The multi‐relational and politicised nature of empathy, and the polarised nature of Twitter debate, suggests that we need to step back from calls for the automatic application of guidelines produced in a pre‐digital time to understand more about the sociocultural context of how suicide is discussed on social media. This stepping back matters because social media is now a key part of how lives and deaths are deemed grievable and deserving of our attention. [ABSTRACT FROM AUTHOR]",Social media; Culture; Research methodology; Emotions; social media; Attitudes toward death; Suicide risk factors; Electronic publishing; Empathy; empathy; Bereavement; bereavement; Data security failures; guidelines; Medical protocols; suicide,SocIndex,,,,,,,,
1921,journalArticle,2021.0,"Brownlie, J; Ho, JCT; Dunne, N; Fernandez, N; Squirrell, T",Troubling content: Guiding discussion of death by suicide on social media,SOCIOLOGY OF HEALTH & ILLNESS,10.1111/1467-9566.13245,,"Growing concerns about ""online harm"" and ""duty of care"" fuel debate about how best to regulate and moderate ""troubling content"" on social media. This has become a pressing issue in relation to the potential application of media guidelines to online discussion of death by suicide-discussion which is troubling because it is often transgressive and contested. Drawing on an innovative mixed-method analysis of a large-scale Twitter dataset, this article explores in depth, for the first time, the complexities of applying existing media guidelines on reporting death by suicide to online contexts. By focusing on five highly publicised deaths, it illustrates the limits of this translation but also the significance of empathy (its presence and absence) in online accounts of these deaths. The multi-relational and politicised nature of empathy, and the polarised nature of Twitter debate, suggests that we need to step back from calls for the automatic application of guidelines produced in a pre-digital time to understand more about the sociocultural context of how suicide is discussed on social media. This stepping back matters because social media is now a key part of how lives and deaths are deemed grievable and deserving of our attention.",social media; empathy; bereavement; guidelines; suicide,WOS,,,,,,,,
1922,journalArticle,2021.0,"Dowrick, A; Mitchinson, L; Hoernke, K; Symmons, SM; Cooper, S; Martin, S; Vanderslott, S; San Juan, NV; Vindrola-Padros, C",Re-ordering connections: UK healthcare workers' experiences of emotion management during the COVID-19 pandemic,SOCIOLOGY OF HEALTH & ILLNESS,10.1111/1467-9566.13390,,"This paper examines the impact of disruptions to the organisation and delivery of healthcare services and efforts to re-order care through emotion management during the COVID-19 pandemic in the UK. Framing care as an affective practice, studying healthcare workers' (HCWs) experiences enables better understanding of how interactions between staff, patients and families changed as a result of the pandemic. Using a rapid qualitative research methodology, we conducted interviews with frontline HCWs in two London hospitals during the peak of the first wave of the pandemic and sourced public accounts of HCWs' experiences of the pandemic from social media (YouTube and Twitter). We conducted framework analysis to identify key factors disrupting caring interactions. Fear of infection and the barriers of physical distancing acted to separate staff from patients and families, requiring new affective practices to repair connections. Witnessing suffering was distressing for staff, and providing a 'good death' for patients and communicating care to families was harder. In addition to caring for patients and families, HCWs cared for each other. Infection control measures were important for limiting the spread of COVID-19 but disrupted connections that were integral to care, generating new work to re-order interactions.",SOCIAL MEDIA; COVID-19; pandemic; UK; emotion management; emotional labour; healthcare workers; hospital; RISK; PROVIDERS,WOS,,,,,,,,
1923,journalArticle,2016.0,"Graham, R; Smith, S",The Content of Our #Characters: Black Twitter as Counterpublic,SOCIOLOGY OF RACE AND ETHNICITY,10.1177/2332649216639067,,"Much media attention has been placed on ""Black Twitter,"" a collective composed primarily of African Americans who have managed to effect change through the microblogging platform Twitter. Organized around the hashtag #BlackTwitter, this collection of users has been credited with injecting uniquely black concerns and perspectives into the national discourse. However, Black Twitter as an entity has not been theoretically contextualized and grounded in empirical research. In this research, the authors situate Black Twitter within the public sphere-counterpublic literature and ask the question: can Black Twitter be understood as a counterpublic? The authors compare Black Twitter, as indicated by the #BlackTwitter hashtag, with hashtags indicating the public sphere-#TCOT (Top Conservatives on Twitter) for conservatives and #UniteBlue for progressives-and with a hashtag indicating another potential counterpublic-#BCOT (Black Conservatives on Twitter). Using a corpus of 16,000 tweets collected during a 10-day period, comparisons were made in interaction patterns (tweets, favorites, and replies) and thematic content. The findings suggest that compared with other hashtags and the publics they represent, #BlackTwitter possesses more of the characteristics of a counterpublic.",race; Internet; African Americans; public sphere; new media,WOS,,,,,,,,
1924,journalArticle,2020.0,"Hamilton, AM","A Genealogy of Critical Race and Digital Studies: Past, Present, and Future",SOCIOLOGY OF RACE AND ETHNICITY,10.1177/2332649220922577,,"The interplay between race and technology has captured the attention of scholars in sociology, communication, media studies, and beyond. Previous research has focused on a range of topics including the centrality of race to the structure and function of the Internet, critiques of digital divide studies, and the phenomenon of Black Twitter. Although a robust history of critical race and digital studies exists, there has yet to be a definitive overview that traces the development of this important field. In this review, I fill this gap by delineating a genealogy of critical race and digital studies by mapping the intellectual terrain of the field. To do this, I begin with a broad overview of the history of Internet studies before reviewing key areas in the field of critical race and digital studies, including colorblind studies of the web, digital divide studies, and Black Twitter. I conclude with a focus on the ways that this body of literature can be brought forth to critically understand the implications of emerging areas of academic debate on studies of race and technology.",SOCIAL MEDIA; Twitter; INTERNET; racism; DISCOURSE; VIOLENCE; technology; race; PERFORMANCE; TWEETS; Black Twitter; CULTURE; NUMBER-BLACKLIVESMATTER; critical race theory; digital divide; TWITTER; AUTHENTICITY; colorblind racism,WOS,,,,,,,,
